prioridad,score,etiquetas,title,company,location,mercado_final,is_remote,date_posted,site,busqueda,min_amount,max_amount,currency,job_url,description
REVISAR,6,,"Senior Delivery Manager, WebShop",Xsolla,"En remoto, ES",espana,True,2026-09-08,indeed,design operations,,,,https://es.indeed.com/viewjob?jk=ecb7b7764236e95b,"**About the Role**
------------------



Xsolla is looking for a Senior Delivery Manager to help bring greater clarity, coordination, and operational discipline across our product development teams.



This role sits at the center of product execution, working closely with Product Managers, Engineers, Designers, Analytics, Marketing, and other Delivery Managers to ensure teams are aligned on priorities, dependencies, timelines, and changes.



The Senior Delivery Manager will own the operating rhythm of the team: maintaining the backlog and roadmap, running engineering ceremonies, surfacing risks and blockers, and ensuring that changes are communicated clearly—not just what is changing, but why.



Beyond day\-to\-day delivery, this person will also play an important role in identifying broader operational challenges and working with leadership to improve how the team plans, communicates, prioritizes, and executes.



### **Key Responsibilities**


### **Cross\-Functional Alignment**


* Work closely with Product Managers, Engineers, Designers, Analytics, Marketing, Project Managers, and other stakeholders to ensure alignment across initiatives.
* Maintain visibility into dependencies, timelines, priorities, and risks across teams.
* Proactively identify areas where teams are becoming misaligned and drive the conversations necessary to resolve them.
* Ensure stakeholders understand both what the team is doing and how individual activities connect to broader product and business priorities.

### **Team Execution \& Scrum**


* Run and facilitate engineering scrum ceremonies, including stand\-ups, sprint planning, refinement, retrospectives, and other working sessions as needed.
* Ensure teams leave meetings with clear decisions, owners, and next steps.
* Track blockers and risks through resolution rather than simply documenting them.
* Help create a predictable and effective operating cadence between Product and Engineering.

### **Backlog \& Roadmap Management**


* Build, maintain, and continuously improve the team backlog and roadmap in partnership with Product and Engineering leadership.
* Ensure work is clearly prioritized, appropriately structured, and visible to stakeholders.
* Maintain clarity between committed roadmap work, future opportunities, operational improvements, and unscheduled backlog items.
* Identify dependencies, sequencing challenges, and resource conflicts before they become delivery issues.

### **Change Management \& Communication**


* Communicate changes to priorities, timelines, scope, and direction clearly and proactively.
* Help teams understand the why behind changes so that Engineers, Designers, and other stakeholders have the context necessary to make better decisions.
* Ensure important decisions and changes are documented and communicated consistently across impacted teams.
* Help reduce confusion caused by fragmented or inconsistent communication.

### **Operational Improvement**


* Identify recurring execution challenges, process breakdowns, organizational friction, and operational gaps.
* Work with leadership to understand root causes and define strategies for addressing them.
* Translate operational strategies into actionable improvements for the team.
* Continuously evaluate how planning, prioritization, communication, and execution processes can be improved.
* Encourage accountability across teams and help ensure problems are driven toward resolution rather than passed between functions.
### **What Success Looks Like**



Success in this role means teams have greater clarity and predictability in how they operate.



The right candidate will help create an environment where:


* Teams understand what the highest priorities are and why.
* Product, Engineering, Design, Analytics, and Marketing remain aligned as plans evolve.
* Roadmaps and backlogs accurately reflect the work of the team.
* Risks and dependencies are surfaced early rather than discovered late.
* Changes are communicated clearly and with appropriate context.
* Meetings result in decisions and action rather than additional ambiguity.
* Operational problems are identified proactively and systematically improved.
* Leadership has confidence in the team’s ability to execute against its commitments.
### **Skills \& Experience**


### **Strong Communication**


* Exceptional written and verbal communication skills.
* Able to communicate effectively across technical, product, creative, and business teams.
* Comfortable facilitating discussions involving competing priorities or viewpoints.
* Able to simplify complex situations and provide teams with clear direction and context.

### **Highly Organized**


* Exceptional organizational skills with the ability to manage multiple initiatives, dependencies, stakeholders, and timelines simultaneously.
* Strong attention to detail while maintaining awareness of broader strategic priorities.
* Comfortable creating structure in environments where processes or responsibilities may not yet be clearly defined.

### **Diligent \& Proactive**


* Does not wait for problems to become urgent before addressing them.
* Proactively identifies risks, gaps, dependencies, and areas of confusion.
* Consistently follows through on decisions, commitments, and open items.
* Takes ownership of driving issues toward resolution.

### **Strategic \& Operational Thinking**


* Able to distinguish between isolated execution problems and broader systemic challenges.
* Comfortable working with leadership to improve how teams operate.
* Strong problem\-solving skills and an ability to identify root causes rather than treating symptoms.
* Able to balance immediate delivery needs with longer\-term improvements to team effectiveness.
### **Preferred Experience**


* Significant experience in Project Management, Program Management, Product Operations, or a similar role within a technology or software organization.
* Experience working closely with Product Management and Engineering teams.
* Strong understanding of Agile/Scrum development practices.
* Experience managing product roadmaps, engineering backlogs, and cross\-functional dependencies.
* Experience working in complex organizations with multiple teams and stakeholders.
* Experience in gaming, payments, e\-commerce, or technology platforms is a plus.
The duties and responsibilities of this position may evolve over time to support the organization’s goals and individual growth. This job description is intended to outline the general nature and level of work being performed and is not intended to be an exhaustive list of all duties, responsibilities, and qualifications required. By submitting your application, you consent to Xsolla conducting background checks, where permitted by law, after the final interview stage. All checks will comply with local regulations, and your information will be handled confidentially. Xsolla takes your privacy seriously and will not sell or externally distribute any personal data received during the hiring process. In accordance with applicable data protection laws, Xsolla is committed to protecting your personal information and respecting your privacy.

For any inquiries related to data privacy, please contact: careers@xsolla.com

Explore more opportunities at: https://xsolla.com/careers

We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses and identifying potential inconsistencies or verification signals in application materials based on available information. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us."
REVISAR,6,,Support Coordinateur - Service client - Français,CashSentinel,"Barcelona, CT, ES",barcelona,False,2026-09-08,indeed,design operations,,,,https://es.indeed.com/viewjob?jk=69e8240e5c9161c6,"**À propos de CashSentinel**

CashSentinel est une fintech qui conçoit et exploite des solutions de contrat numérique et de paiement, destinées aux places de marchés en ligne européennes. Nos clients opèrent dans divers domaines tels que l'automobile, l’immobilier, les stations de ski et les pharmacies en ligne.

L'entreprise est profitable et augmente son volume d'affaires de plus de 150 % chaque année. Elle est composée de quatre entités juridiques (Espagne, Suisse, France et Royaume\-Uni) et emploie environ 25 personnes, principalement basées à Barcelone, en Espagne, et à Lausanne, en Suisse.

**Votre rôle**

Opérationnel :

* Vérifier et valider les nouveaux profils clients, contrats, paiements et documents associés, en garantissant la qualité et la fiabilité des informations traitées.
* Assurer le suivi administratif des dossiers et la mise à jour des données clients et des informations de paiement.
* Participer aux contrôles de premier niveau liés à la prévention de la fraude, du blanchiment d’argent (AML) et au respect des procédures internes.
* Identifier les situations atypiques ou les incohérences et les remonter aux équipes concernées.
* Contribuer à l'amélioration continue des processus opérationnels afin de soutenir la croissance de l'entreprise.

Support :

* Coordonner une équipe support de 2 à 3 personnes et veiller au bon déroulement des opérations quotidiennes ainsi qu'à une répartition efficace des tâches.
* Garantir un service client de qualité sur l'ensemble des canaux de communication (téléphone, e\-mails et messagerie instantanée).
* Accompagner les clients tout au long de leurs transactions et répondre à leurs questions avec professionnalisme, empathie et réactivité.
* Assurer le suivi des demandes complexes et coordonner les échanges avec les équipes Opérations, Produit et Compliance afin de garantir leur résolution dans les meilleurs délais.
* Participer à la formation et à l'accompagnement des membres de l'équipe support, dans une logique d'amélioration continue et de partage des bonnes pratiques.
* Identifier les opportunités d'amélioration de l'expérience client et contribuer à l'évolution des plateformes, des outils et des processus internes.
* Produire et suivre des indicateurs de qualité de service afin de garantir un haut niveau de satisfaction client.
* Contribuer à maintenir un équilibre entre excellence du service client, efficacité opérationnelle et respect des exigences réglementaires.

**Votre profil**

* Vous aimez travailler en équipe et savez collaborer efficacement pour atteindre des objectifs communs.
* Vous êtes organisé(e), autonome et capable de gérer plusieurs priorités avec rigueur et sens du détail.
* Vous faites preuve de professionnalisme, de fiabilité et respectez les procédures établies.
* Vous possédez d’excellentes compétences relationnelles et de communication.
* Vous maîtrisez parfaitement le français, à l’écrit comme à l’oral.
* Vous êtes à l’aise avec les outils numériques et les environnements dynamiques.
* Une expérience en support client, coordination d’équipe, fintech, banque ou dans un environnement réglementé est un atout.
* La maîtrise de l’anglais est appréciée.

**Conditions de travail :** 

* Contrat permanent 39h/semaine
* Date de début: 1er octobre 2026
* Salaire à discuter selon expérience
* Bureaux au cœur de Barcelone, à 5 minutes de la Casa Batlló
* Travail du lundi au vendredi (horaires de bureau), avec travail le samedi possible

\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-

**About CashSentinel**  
CashSentinel is a Fintech that designs and operates digital contracting and payment solutions, targeting European online marketplaces. Our clients operate in various fields such as automotive, ski resorts and online pharmacies.

The company is profitable and growing its business volume by \>150% every year. It is composed of four legal entities (Spain, Switzerland, France and UK) and employs approximately 25 people, who are mainly based in Barcelona, Spain and Lausanne, Switzerland.

**Your Role**

**Operational:**

* Review and validate new customer profiles, contracts, payments, and related documentation, ensuring the accuracy and reliability of processed information.
* Manage the administrative follow\-up of customer files and maintain up\-to\-date customer and payment information.
* Participate in first\-line controls related to fraud prevention, Anti\-Money Laundering (AML), and compliance with internal procedures.
* Identify unusual situations or inconsistencies and escalate them to the relevant teams when necessary.
* Contribute to the continuous improvement of operational processes to support the company’s growth.

**Support:**

* Coordinate a support team of 2 to 3 people, ensuring smooth day\-to\-day operations and an effective distribution of tasks.
* Deliver a high\-quality customer experience across all communication channels, including phone, email, and instant messaging.
* Support customers throughout their transactions and respond to their inquiries with professionalism, empathy, and responsiveness.
* Manage complex requests and coordinate with the Operations, Product, and Compliance teams to ensure timely resolution.
* Contribute to the onboarding, training, and development of support team members, fostering continuous improvement and knowledge sharing.
* Identify opportunities to enhance the customer experience and contribute to the evolution of platforms, tools, and internal processes.
* Produce and monitor service quality metrics to ensure a high level of customer satisfaction.
* Help maintain the right balance between customer service excellence, operational efficiency, and regulatory compliance.

**Your Profile**

* You enjoy working as part of a team and are able to bring colleagues together around shared objectives.
* You are organized, autonomous, and capable of managing multiple priorities effectively while maintaining a strong attention to detail.
* You demonstrate a high level of rigor and consistently follow established procedures and guidelines.
* You possess excellent interpersonal and communication skills, with the ability to remain calm, diplomatic, and professional, even in sensitive or challenging situations.
* You are comfortable using digital tools and thrive in fast\-paced, evolving environments.
* Previous experience in customer support, team coordination, or within a fintech, banking, or regulated environment is considered an asset.
* Proficiency in English is a plus..

**Working Conditions:**

* Permanent contract (CDI), 39 hours per week.
* Starting date : 1st of October 2026
* Salary to be discussed based on experience
* Offices in the heart of Barcelona, 5 minutes from Casa Batlló
* Work from Monday to Friday (office hours), with occasional Saturdays possible

Type d'emploi : Temps plein

Capacité à faire le trajet ou à déménager:

* 08007 Barcelona, Barcelona provincia: Faire le trajet sans problème ou prévoir un déménagement avant de prendre son poste (Requis)

Langue:

* French (Requis)

Lieu du poste : En présentiel"
REVISAR,6,,A Research Assistant to run the Behavioral Lab,IESE Business School,"Barcelona, CT, ES",barcelona,False,2026-09-04,indeed,design operations,,,,https://es.indeed.com/viewjob?jk=fb960436d08db596,"You will have two primary responsibilities:
  

(1\) Your primary role will be to oversee the daily research being conducted in IESE’s Behavioral Lab, including scheduling and running of online or in\-lab studies. developing and maintaining the participant pool, programming surveys and experiments, completing Internal Review Board (IRB) submissions, etc.


(2\) Work with faculty and PhD students from different departments within IESE Business School to conduct a diverse set of research studies. The research being conducted spans many topics, including decision\-making, behavioral economics and finance, consumer and organizational behavior. You will be trained on the latest integration of AI in research methods and be expected to support faculty research using AI.

  

You will report to the Academic Lab Director and the Research Centers and Activities Director.

**Responsibilities**

* Schedule and supervise the running of online and in\-lab studies.
* Manage online survey panel deployment for researchers.
* Create and maintain a pool for lab\-based and online studies (posting and approving studies, recruiting participants, …)
* Assist researchers with experiment design, data collection, and analysis
* Submit and approve participants payment requests
* Facilitate and coordinate the day\-to\-day operations
* Provide support to participants and researchers
* Provide support in other activities of professors (related to experiments)
* Engage with AI agents to support academic research

**Requirements**

* Work\-permit in Spain
* Undergraduate or post\-graduate degree in psychology, psychological research or related fields, such as consumer behavior, organizational behavior, statistics, economics, or other scientific methodology
* Experience designing experimental behavioral research studies
* Very good organization and attention to detail
* Excellent social and communication skills
* Working knowledge of AI platforms like ChatGPT/Codex and Anthropic/Claude
* Full fluency in English at a native level or equivalent. Excellent English writing skills.

**Conditions**

**Full\-time** position


1830 euros / months before tax

**Start date**


ASAP

**End date**


1 year with the possibility of extending."
REVISAR,6,,Product Expert - Clinical Operations,Veeva Systems,"En remoto, ES",espana,True,2026-09-03,indeed,design operations,,,,https://es.indeed.com/viewjob?jk=3d5b54bd49aca11f,"Veeva Systems is a mission\-driven organization and pioneer in industry cloud, helping life sciences companies bring therapies to patients faster. As one of the fastest\-growing SaaS companies in history, we surpassed $3B in revenue in our last fiscal year with extensive growth potential ahead.

At the heart of Veeva are our values: Do the Right Thing, Customer Success, Employee Success, and Speed. We're not just any public company – we made history in 2021 by becoming a public benefit corporation (PBC), legally bound to balancing the interests of customers, employees, society, and investors.

As a Work Anywhere company, we support your flexibility to work from home or in the office, so you can thrive in your ideal environment.

Join us in transforming the life sciences industry, committed to making a positive impact on its customers, employees, and communities.### **The Role**


Veeva is looking for a highly motivated individual with life science industry experience within the Clinical Operations (Clinical Trials) domain to drive customer success with our Veeva Clinical Operations products family in Europe.

As part of the European and broader Global Product Expert teams, your experience will play a key role in the Product organization. You will:
* Build and foster highly engaged Users Communities; regularly communicating with them in a range of forums to provide clear and impactful communication that drives shared understanding \& education, promotes product adoption, and delivers customer value


* Represent the Product organization in customer meetings, online communities, with internal team education and at industry events – driving increased customer value through release education and product capability promotion


* As a Voice for the Customers, capture and relay their needs (and industry\-specific learnings) to our Product Management team based across the US, helping them to inform product decisions and improve designs that ultimately create better Clinical Operations products that enable:
	+ AI \& Digital transformation
	+ Risk\-based decision making
	+ Regulatory compliance
	+ A culture of continuous improvement
	+ Operational excellence across the pharmaceutical industry
* Develop rich relationships with key product users / influencers


* Collaborate effectively with Veeva field teams to drive customer success, product excellence, best practices (Good Vault Practice) and Veeva success!


This role is ideal for someone passionate about Clinical Operations and associated processes, eager to collaborate with customers, and excited to drive their success.  


### **What You'll Do**


* Be the product evangelist and provide subject matter expertise for the Veeva Clinical Operations products
* Act as a champion for Veeva's key product enhancements (for example, learning the overarching Veeva AI vision to effectively guide customers through their AI transformation journeys together with Veeva colleagues). Stay up to date with the latest features, strategy and roadmap
* Contribute to best practices and process recommendations within the Veeva Clinical Operations product area
* Engage with customer stakeholders to communicate product roadmap and vision
* Provide product education to Veeva Clinical Operations customers in meetings (in a range of forums) and our online communities (Veeva Connect); Ensuring we are communicating the problems we are solving, value delivered and product functionality
* Be the customer advocate internally. Gather, analyze, and prioritize customer feedback. Feed these insights into release planning, contributing to future product innovations
* Collaborate with Product teams to deliver valuable content and resources for product and release communication
* Provide cross\-functional product expertise to internal teams, including Services, Strategy, Sales, and Product Support
### **Requirements**


* 5\+ years working in the Clinical Operations (Clinical Trials) space, usually in Product Management, Consulting or Professional Services/Implementation roles and with hands\-on experience of associated software tools (e.g. CTMS, eTMF or Study Start\-up) and associated operational processes
* Ability to understand customer business requirements and to translate them to technical product requirements, preferences, and limitations – communicated to both business and technical stakeholders
* Ability to understand Product Vision, Technical Specifications and Software Development Documentation, and translate them into language and content relevant for end users and business teams
* Experience in interacting with customers from business users, IT departments, and executive suite, as well as internal teams, both in\-person and remote (including software demonstrations and presentations)
* Strong analytical skills and English skills (written, verbal, and formal presentations)
* A strong passion for emerging technologies (specifically AI) and the ability to quickly grasp, articulate, and conceptualize how AI\-driven features solve real\-world clinical operations problems (including some exposure to AI in driving efficiencies in your existing role and/ or optimizing workflows)
* Self\-directed team player with a positive attitude
* Willingness to travel up to 25%
* Based in Europe (with ability to work across time\-zones)
### **Nice to Have**


* Veeva Clinical Operations Products experience
* Fluency in another European language
* Creating engaging videos with familiarity with Video Recording software (e.g. Camtasia)
* Experience with Risk Management in the Life Sciences domain


Note: Veeva will consider applicants from European countries where Veeva has representatives.


### **Interviewing with Veeva**



We value your time and believe in a transparent hiring process. Here is the process you can expect.


* Follow the application process and submit your resume.
* Within 3 days, you will receive a link to a personality assessment administered by a third party.
* Once you complete the assessment, our team will review your full application package and follow up via email with our decision.
* If moving to the interview stage, the process is as follows:

	+ A conversation with the hiring manager

	+ A practical case exercise

	+ A final conversation with our group's Senior Leader.
* Once all interviews are complete, the manager will be in touch with a final decision.
### **Compensation**


* Total compensation: 70,000 \- 140,000 EUR
* The total compensation range listed here has been provided to comply with local regulations and represents a potential total compensation range for this role. Please note that actual total compensation may vary within the range above or below, depending on experience and location. We look at compensation for each individual and base our offer on your unique qualifications, experience, and expected contributions. This position's total compensation may be composed of other types of compensation, such as variable bonus and/or stock bonus.
###### **\#RemoteSpain**


###### **\#LI\-MidSenior**

  

Veeva’s headquarters is located in the San Francisco Bay Area with offices in more than 15 countries around the world.

As an equal opportunity employer, Veeva is committed to fostering a culture of inclusion and growing a diverse workforce. Diversity makes us stronger. It comes in many forms. Gender, race, ethnicity, religion, politics, sexual orientation, age, disability and life experience shape us all into unique individuals. We value people for the individuals they are and the contributions they can bring to our teams.

If you need assistance or accommodation due to a disability or special need when applying for a role or in our recruitment process, please contact us at talent\_accommodations@veeva.com.

We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us."
REVISAR,6,,Machine Learning Operations Architect (with medical device experience),,"Barcelona, CT, ES",barcelona,False,2026-09-03,indeed,design operations,,,,https://es.indeed.com/viewjob?jk=fae7df3c48a938a1,"#### **Your mission**

  

We are scientists, doctors, techies and humanity lovers, with the mission of pioneering real time precision neurology to cure brain\-related disorders. INBRAIN harnesses the extraordinary material properties of Graphene, the world’s thinnest and nobel\-prize winning material, to build high resolution neural systems. *Our mission is to decode and modulate neural networks to restore people's lives.*  

  

As a **Machine Learning Operations Architect**, you will architect and own the model lifecycle governance and deployment infrastructure. The role bridges **MLOps engineering with medical\-device design\-control practice**: it defines how models are versioned, validated, and promoted, and builds the change\-control framework (aligned with a PCCP\-style approach) that governs how adaptive, continuously\-learning models can be safely updated post\-deployment.  

  

You will be at the forefront of bringing advanced healthcare solutions to market, making a tangible difference in people´s lives worldwide.

#### **Your profile**

 **Main Responsibilities:**

  

* Design and build the model versioning, lineage, and validation\-evidence system that ties every trained model to its training data, the data source origin, risk management, and clinical evidence.
* Draft and maintain a Predetermined Change Control Plan (PCCP)\-style framework defining permitted modification types, bounds, and automated re\-validation protocols for adaptive models, in collaboration with clinical, regulatory, product and software stakeholders.
* Design and configure the CI/CD pipeline for training, validating, and promoting models, running on infrastructure provided by the Software team, with promotion gates across Development, Testing, Acceptance and Production (DTAP) tiers.
* Build drift and performance monitoring for models and define triggers for scheduled vs. drift\-triggered retraining as part of post\-market surveillance activity.
* Deployed and maintained processes and services versioning and tracing them against design\-control processes.

  

**Mandatory Qualifications and Soft skills:**  

* Bachelor's or Master's degree in Computer Science, Mathematics, Physics, Electrical Engineering or a related field.
* At least **4\-5 years of Hands\-on** **ML Ops** **engineering experience (preferably in medtech industry)**: model versioning/registries (MLFlowor equivalent), CI/CD for ML, containerized deployment (Kubernetes), and workflow orchestration (e.g.Argo or equivalent).
* **Strong Architecture experience within industry setting (only academia or traineeship will not be considered).**
* Proven experience shipping ML into a regulated or safety\-critical environment (medtech \- priority, automotive, aerospace), has designed systems to automatize design\-control processes (e.g.IEC 62304, ISO 13485, DO\-178C, ISO 26262\) and has used them from the inside.
* Strong infrastructure\-as\-code skills and comfort directly supporting data scientists to productionize research code written in Python.
* **Fluency in English** required (English is company language).
* Direct experience with continuous/adaptive learning systems under a change\-control or PCCP\-like framework, delivering personalized evolving models in contrast to single model validation for universal use releases.
* Comfortable operating at the intersection of engineering and regulatory/clinical teams, translating design\-control requirements into concrete technical implementation.
* Pragmatic about scope and sequencing — able to prioritize the governance/compliance work.
* Strong written documentation skills, given the role's heavy emphasis on producing auditable change\-control and validation records.

  

**Nice to have:**  

* Experience with FDA's Predetermined Change Control Plan (PCCP) guidance or equivalent adaptive\-SaMD regulatory frameworks (e.g.through an imaging/diagnostic AI company that has filed one).
* Background in adaptive neurostimulation, closed\-loop deep brain stimulation or closed\-loop diabetes management with insulin pumps.
* Familiarity with clinical data standards (FHIR, SNOMED CT, NWB/BIDS) and ISO 14155/MDR/ICH E9 evidence frameworks.

#### **Why us?**

  

We are looking for someone who Is ready to proactively bring new ideas to the team, push boundaries, and constantly look for innovation. At INBRAIN we believe in shared success and diverse ways of thinking, here you'll learn, grow, and advance in an innovative culture  

  

**WHAT CAN WE OFFER TO YOU?**

  

* A collaborative environment where innovative ideas flourish and teamwork drives us forward. At INBRAIN, we believe the power of collective intelligence is unique. You will be part of a team that thrives on open communication, knowledge sharing and mutual respect.
* Meaningful Work Impact: Our projects are not only exciting and challenging but also have a positive impact on the industry and society as a whole. You'll be part of a team that strives to create meaningful change.
* Cutting\-Edge Technology Exposure: Joining us means immersing yourself in the latest technologies and innovative solutions. You'll have access to state\-of\-the\-art tools and resources, fostering continuous learning and keeping your skills relevant in a rapidly evolving industry.
* Competitive salary (according to your experience/skills)
* Internal flexible compensation scheme
* Private Health Insurance
* Training bonus for professional development and access to Udemy platform
* 23 vacation days per year
* Christmas week off
* Hybrid working modality

  

***Applications must be submitted in En******glish***  

  

At INBRAIN, we're not just offering a job – we're inviting you to be part of a transformative journey, Are you ready to transform lives? Join us!  

  

***\#diverseandinclusive***  

We believe that a diverse and well\-balanced workforce drives innovation. At INBRAIN, we foster the inclusion of all people regardless of culture, age, gender, sexual orientation, identity and diverse abilities or any other status.#### **About us**

**At Inbrain Neuroelectronics, we built our company around a simple belief: great science needs great people.**  

  

Our mission is to transform the treatment of neurological disorders through neuroelectronic therapies that are safer, smarter, and more human‑centered. We work at the intersection of neuroscience, engineering, and advanced materials, but what truly drives us is the impact our work can have on patients’ lives.  

  

Our culture is grounded in **Integrity First**—we hold ourselves to the highest ethical standards because the people we serve deserve nothing less. We are **Human Powered**, valuing empathy, collaboration, and the diverse perspectives that make our ideas stronger. We encourage everyone to think like **Game Changers**, challenging assumptions and pushing boundaries to unlock breakthroughs that once felt out of reach.  

  

We act with **Conscious Impact**, aware that every decision—from research to clinical translation—shapes real futures. And we embrace a **Growth Mindset** ,creating an environment where learning is continuous, curiosity is celebrated, and people are supported to stretch beyond their comfort zones.  

At Inbrain, you’ll join a team united by purpose and energized by possibility. If you’re looking for a place where your talent can contribute to meaningful change—and where you can grow while helping others thrive—you’ll feel at home here."
REVISAR,6,,Customer Implementation Consultant,AudioStack,"Barcelona, CT, ES",barcelona,False,2024-08-25,indeed,design operations,,,,https://es.indeed.com/viewjob?jk=40f4b427aafad6df,"**Customer Implementation Consultant (Pre/Post Sales), Full Time, ESOP, Barcelona based**


AudioStack is looking for a Customer Implementation Consultant (Pre/Post Sales) based in Barcelona, who wants to apply their excellent project management skills and experience to take their career to the next level.


This is an exciting and strategic role within AudioStack with enormous growth potential. Your goal is to work as part of our Customer Success team to lead on complex implementation projects and client onboarding. You'll have a significant role in understanding business processes, corporate IT, and creating detailed offerings for large\-scale customers. This is a great opportunity to make an impact in a role where we deliver quickly, iteratively, and collaboratively.


There is much to gain in this role: we're playing in a fast\-growing market with a competitive compensation package including Bonus \& Stock Options.

**About AudioStack** 

AudioStack is the agentic AI audio production platform. Our agentic layer connects cutting\-edge technologies (voice, music, sound design, mixing, mastering, localisation, and dynamic versioning) into end\-to\-end workflows that produce broadcast\-ready audio faster than real\-time. Brands, agencies, and publishers use AudioStack to create high\-quality, scalable audio content at a fraction of the traditional cost and effort.


Join an ambitious company with strong international tech and business team made out of various nationalities.

**What You’ll Be Doing:**

* The ability to understand business processes, corporate IT as well as creating detailed offering to large scale customers.
* Navigate a complex implementation project as process consultant alongside the Customer Success team.
* Evaluate client's operations and software landscape to find ways to improve it and implement innovative AI audio solutions that save people time and radically improve business’ operations and efficiency
* Consult and identify opportunities, create custom offers based on the identified needs
* Liaise with clients to clearly identify a client’s yearly goals, targets, and KPIs.
* Addressing new issues and updates for the client, and providing effective operational solutions.
* Manage the flow of onboarding clients ahead of time and try to approximate workloads and connection/spend sprints with Operations Team
* Build and manage processes for application rollouts, new channel rollouts, and market expansions
* Liaise with the Sales team to understand a client’s pain points, org structure, and key goals for kick\-off.
* Establish and implement standardised ‘ways of working’ \& deliverables with a client’s agency partners (i.e. Quarterly spend reports, Ad account hygiene best practice)
* Owning key relationships and holding strategic meetings with agency \& client’s media team partners.

  

**Requirements**  

* 5\-8 years of experience in an Implementation and Onboarding or similar role, ideally with enterprise\-level customers and complex technological projects, ideally B2B.
* Experience with Ad Operations
* Excellent written and verbal communication skills.
* Highly organised and detail\-oriented.
* Proven capacity to manage complex projects and drive to resolution.
* Strong problem\-solving and troubleshooting abilities.
* Experience with technical onboarding and client management.

Resourceful, hard\-working, and solutions\-oriented mindset * \- you work to solve problems proactively, exceeding client expectations.
* Deep technical knowledge of the product and the relevant technologies.
* Technical background, expertises and passion
* Good communication skills to explain technical concepts to clients.
* Proficient with Google Sheets/Excel.
* Experience in a leading IT consulting firm is a plus.
* Coding skills (API) optional but a plus.
  

  

  

**Benefits**  

The opportunity to work in a leading voice \& audio AI company, with an exceptional tech team with diverse and highly recognised backgrounds.


Be part of a great story: we are making audio scalable for the first time in history.


Great Learning \& Development opportunities, such as our biweekly journal club \- state\-of\-the\-art papers or Friday wins, a proactive meeting to celebrate shipping of new software each week.

* Hybrid working and Flexible working hours (based at the Barcelona office 3 days per week).


Stock Options (subject to performance and time served).


The opportunity to shape a startup culture in a company in the fast\-growing audio/video space.


A truly international and diverse team.


Offices in the hottest startup hubs London, Barcelona and New York.


Dog friendly offices (come and meet Swanson and Bernie)!

**Why is now a really exciting time to join AudioStack**

AudioStack is the leading Audio\-As\-A\-Service company with a very strong technology stack and AI R\&D team, featured in some of the leading media.


We have a great team and culture and you will be immersive in a very international environment and market.


We are still a small team of 25 people expanding rapidly internationally. As an early employee you have a lot of room to apply and grow your skills fast, build out a team and move quickly with your ideas, enjoying a lot of space, flexibility and trust.


Join us now to revolutionise how audio production is delivered at scale!

**Our commitment to diversity**

We embrace diversity at www.audiostack.ai. To build a product that’s loved by everyone, we need a team with all kinds of different perspectives, experiences, and backgrounds. That's why we're committed to hiring people regardless of race, religion, colour, national origin, sex, sexual orientation, gender identity, age or disability."
REVISAR,6,,Service Designer,team.blue,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-10,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4454505475,
REVISAR,6,,Advanced CMS Operations Manager,Porsche Digital Barcelona,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-07,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4462224791,
REVISAR,6,,OPERATIONS MANAGER,STATION F,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-05,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4462323954,
REVISAR,6,,"Senior Technical Director, Release Management & Automation (AI)",Scopely,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-04,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4454314087,
REVISAR,6,,CMS Operations Manager,Babel Profiles,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-01,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4459566708,
REVISAR,6,,"Program Manager, Digital Experience",Qlik,"Barcelona, Catalonia, Spain",barcelona,False,2026-08-30,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4421131196,
REVISAR,6,,Customer Success - Project Manager,Doctoralia España,"Barcelona, Catalonia, Spain",barcelona,False,2026-08-29,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4402476617,
REVISAR,6,,"Director of Operations, Slate Development",Scopely,"Barcelona, Catalonia, Spain",barcelona,False,,linkedin,design operations,,,,https://www.linkedin.com/jobs/view/4466409019,
